KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_CmW2S,"The space sector, including planets and moons,  asteroids, stations and sometimes a lot of dangers of different kinds..\n\nRadiation: 5-10\nTemperature: -200 to -100\n\nResource Asteroids (Probability Factor - Count min/max)\n- Iron (0.4, 1-2)\n- Copper (0.4, 1-1)\n - Silicon (0.4, 1-2)\n- Magnesium (0.4, 1-1)\n- Cobalt (0.4, 1-1)\n- Neodymium (0.4, 1-1)\n- Promethium (0.4, 1-1)\n- Sathium (0.4, 1-1)\n- Erestrum (0.1, 1-1)\n- Zascosium (0.1, 1-1)\n- Pentaxid (0.3, 1-1)\n- Gold (0.3, 1-1) \n- Titanium (0.5, 1-2)\n[i][/i]\n[i]Note: When you want to teleport to a sector via console, use the planet name and add 'Sector', for example: [/i]\n[i]tt 'Akua Sector' [/i]\n[i][/i]\n[i][/i]",,,,,,,,,,,,,,,,
pda_aKw0S,"One of the most dangerous places in Andromeda - only landing on the nearby LEGACY controlled planet is even more deadly. Prepare for combat!\n\nRadiation: 5-10\nTemperature: -200 to -100\n\nResource Asteroids (Probability Factor - Count min/max)\n- Iron (0.4, 1-3)\n- Copper (0.4, 1-3)\n - Silicon (0.4, 1-3)\n- Magnesium (0.4, 1-3)\n- Cobalt (0.4, 1-3)\n- Neodymium (0.4, 1-3)\n- Promethium (0.4, 1-3)\n- Sathium (0.4, 1-3)\n- Erestrum (0.3, 1-3)\n- Zascosium (0.3, 1-3)\n- Pentaxid (0.3, 1-3)\n- Gold (0.3, 1-3)\n- Ice (0.5, 1-2)\n- Titanium (0.4, 1-3)\n- Aluminium (0.2, 1-3)\n- Platinum (0.2, 1-3)",,,,,,,,,,,,,,,,
pda_8C0Cv,"Most of the inhabited solar systems have a sector hosting an official trading station. A good opportunity for all traders and adventurers!\n\nRadiation: 5-10\nTemperature: -200 to -100\n\nResource Asteroids (Probability Factor - Count min/max)\n- Iron (0.4, 1-3)\n- Copper (0.4, 1-3)\n - Silicon (0.4, 1-3)\n- Magnesium (0.4, 1-3)\n- Cobalt (0.4, 1-3) \n- Promethium (0.4, 1-3)\n- Sathium (0.4, 1-3)\n- Erestrum (0.3, 1-3)\n- Zascosium (0.3, 1-3)\n- Pentaxid (0.3, 1-3)\n- Gold (0.3, 1-3)\n- Titanium (0.4, 1-3)",,,,,,,,,,,,,,,,
pda_8Kuea,New Task,,,,,,,,,,,,,,,,
pda_eKmOO,New Action,,,,,,,,,,,,,,,,
pda_K8eec,=,,,,,,,,,,,,,,,,
pda_5aWOG,New Task,,,,,,,,,,,,,,,,
pda_4iu2G,New Action,,,,,,,,,,,,,,,,
pda_aCmmK,=,,,,,,,,,,,,,,,,
pda_K4uKT,New Task,,,,,,,,,,,,,,,,
pda_40GGw,New Action,,,,,,,,,,,,,,,,
pda_4uqOG,=,,,,,,,,,,,,,,,,
pda_84qO9,New Task,,,,,,,,,,,,,,,,
pda_i845S,New Action,,,,,,,,,,,,,,,,
pda_Wm8ua,=,,,,,,,,,,,,,,,,
pda_RSo44,O,,,,,,,,,,,,,,,,
pda_CeaOG,B,,,,,,,,,,,,,,,,
pda_K4auW,A,,,,,,,,,,,,,,,,
pda_EmU8m,F,,,,,,,,,,,,,,,,
pda_qOCma,G,,,,,,,,,,,,,,,,
pda_uOGSi,K,,,,,,,,,,,,,,,,
pda_Mi44S,M,,,,,,,,,,,,,,,,
pda_SoMGh,N (Neutron Star),,,,,,,,,,,,,,,,
pda_SS4SC,BH (Black Hole),,,,,,,,,,,,,,,,
pda_mBau8,Irregular Green Sun,,,,,,,,,,,,,,,,
pda_5q4u4,Sun Types,,,,,,,,,,,,,,,,
pda_e8ui8,"An O-type star is a hot, blue-white star of spectral type O in the Yerkes classification system employed by astronomers. They have temperatures in excess of 30,000 Kelvin (K)\n\nSpectral Class: O\nType: Blue\nGalaxy Probability: 0.0125 \nSize Class: 12\nSurface Temperature: 30000 - 50000 K\nMass: 40x solar sun masses  \nRadius: 18x  solar sun radii\nLuminosity: 500000x solar sun\nLifespan: 0.01 billion years  \nHabitable zone:  109 - 144 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_6Sqi2,"A B-type main-sequence star (B V) is a main-sequence (hydrogen-burning) star of spectral type B and luminosity class V. These stars have from 2 to 16 times the mass of the Sun and surface temperatures between 10,000 and 30,000 K. B-type stars are extremely luminous and blue.\n\nSpectral Class: B\nType: Blue-White\nGalaxy Probability: 0.025 \nSize Class: 12\nSurface Temperature: 10000 - 30000 K\nMass: 18x solar sun masses  \nRadius: 8x  solar sun radii\nLuminosity: 800x solar sun\nLifespan: 0.25 billion years  \nHabitable zone:  93 - 122 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_qSO0G,"An A-type main-sequence star is a main-sequence (hydrogen-burning) star of spectral type A and luminosity class V. They have masses from 1.4 to 2.1 times the mass of the Sun and surface temperatures between 7600 and 10,000  K\n\nSpectral Class: A\nType: White \nGalaxy Probability: 0.05 \nSize Class: 11\nSurface Temperature: 7500 - 10000 K\nMass: 2.2x solar sun masses  \nRadius: 2.4x solar sun radii\nLuminosity: 25x solar sun\nLifespan: 0.5 billion years  \nHabitable zone:  79 - 104 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_0KuQe,"F-type stars have strengthening spectral lines H and K of Ca II. Neutral metals (Fe I, Cr I) beginning to gain on ionized metal lines by late F. Their spectra are characterized by the weaker hydrogen lines and ionized metals. Their color is a bright yellow-white.\n\nSpectral Class: F\nType: Yellow-White \nGalaxy Probability: 0.1 \nSize Class: 11\nSurface Temperature: 6000 - 7500 K\nMass: 1.5x solar sun masses  \nRadius: 1.8x solar sun radii\nLuminosity: 4.4x solar sun\nLifespan: 1 billion years  \nHabitable zone:  67 - 88 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_SaeWY,"G-type stars, including the Sun, have prominent spectral lines H and K of Ca II, which are most pronounced at G2. They have even weaker hydrogen lines than F, but along with the ionized metals, they have neutral metals. There is a prominent spike in the G band of CH molecules.\n\nSpectral Class: G\nType: Yellow\nGalaxy Probability: 0.2 \nSize Class: 10\nSurface Temperature: 5500 - 6000 K\nMass: 1x solar sun masses  \nRadius: 1x solar sun radii\nLuminosity: 1x solar sun\nLifespan: 10 billion years  \nHabitable zone:  57 - 75 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_4mc8u,K-type stars are orangish stars that are slightly cooler than a G-Type star. They make up about 12% of the main-sequence stars in the solar neighborhood.\n\nSpectral Class: K\nType: Orange/Yellow\nGalaxy Probability: 0.4 \nSize Class: 10\nSurface Temperature: 4000 - 5500 K\nMass: 0.7x solar sun masses  \nRadius: 0.8x solar sun radii\nLuminosity: 0.3x solar sun\nLifespan: 30 billion years  \nHabitable zone:  49 - 64 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i],,,,,,,,,,,,,,,,
pda_LumeC,"Class M stars are by far the most common. About 76% of the main-sequence stars in the solar neighborhood are class M stars. However, class M main-sequence stars (red dwarfs) have such low luminosities that none are bright enough to be seen with the unaided eye, unless under exceptional conditions. Typically, an M-type star's surface temperature is under about 4,000 K.\n\nSpectral Class: M\nType: Red Dwarf\nGalaxy Probability: 0.8 \nSize Class: 9\nSurface Temperature: 2500 - 4000 K\nMass: 0.3x solar sun masses  \nRadius: 0.4x solar sun radii\nLuminosity: 0.002x solar sun\nLifespan: 150-200 billion years  \nHabitable zone:  42 - 54 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_0im80,"A neutron star is the collapsed core of a giant star which before collapse had a total mass of between 10 and 29 solar masses. Neutron stars are the smallest and densest stars, excluding black holes, hypothetical white holes, quark stars and strange stars. Neutron stars have a radius on the order of 10 kilometres (6.2 mi) and a mass of about 1.4 solar masses. They result from the supernova explosion of a massive star, combined with gravitational collapse, that compresses the core past white dwarf star density to that of atomic nuclei.\n\nSpectral Class: N\nType: Neutron Star\nGalaxy Probability: 0.00625 \nSize Class: 7\nSurface Temperature: 10000000 - 100000000 K\nMass: 2x solar sun masses  \nRadius: 0.00004x solar sun radii\nLuminosity: n/a\nLifespan: 400 billion years  \nHabitable zone:  109 - 144 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_CaYaO,"A black hole is a region of spacetime exhibiting gravitational acceleration so strong that nothing—no particles or even electromagnetic radiation such as light—can escape from it. The theory of general relativity predicts that a sufficiently compact mass can deform spacetime to form a black hole. The boundary of the region from which no escape is possible is called the event horizon. Although the event horizon has an enormous effect on the fate and circumstances of an object crossing it, no locally detectable features appear to be observed.  \n\nSpectral Class: BH\nType: Black Hole\nGalaxy Probability: 0.003125\nSize Class: n/a\nSurface Temperature: n/a\nMass: n/a\nRadius: n/a\nLuminosity: n/a\nLifespan: 900 billion years  \nHabitable zone:  109 - 144 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_e0qGK,"Green suns cannot exist in this dimension of space, yet they can be found throughout the galaxy. Stay alert when warping into their sector!  \n\nSpectral Class: O1a\nType: Green Giant \nGalaxy Probability: n/a \nSize Class: 12\nSurface Temperature: 30000 - 50000 K\nMass: 40x solar sun masses  \nRadius: 18x solar sun radii\nLuminosity: 500000x solar sun\nLifespan: 0.01 billion years  \nHabitable zone:  109 - 144 AU\n\n[i]Note: Currently it is not possible to fly into the atmosphere of any sun-type or other celestial bodies.[/i]",,,,,,,,,,,,,,,,
pda_OuG0N,Gas Giant - Jupiter Type,,,,,,,,,,,,,,,,
pda_WWQCe,Other celestial bodies,,,,,,,,,,,,,,,,
pda_S0mCi,Gas Giant - Saturn Type,,,,,,,,,,,,,,,,
pda_QC8oa,Gas Giant - Neptun Type,,,,,,,,,,,,,,,,
pda_4WeOm,"A giant celestial body with a density lower than earth, but not heavy enough for igniting a solar fusion process. Still this gas giant dominates the solar system they can be found in. \n\nPrimary gases: helium, hydrogen\nSolid terrain: unknown\nSolid core: unknown\n\n[i]Note: Currently it is not possible to land or fly into the atmosphere on any of the gas giants.[/i]",,,,,,,,,,,,,,,,
pda_8KWKW,"Easily identifiable by their rings, Saturn-type gas giants are an awesome point of interest in any solar system.\n\nPrimary gases: helium, hydrogen\nSolid terrain: unknown\nSolid core: unknown\n\n[i]Note: Currently it is not possible to land or fly into the atmosphere on any of the gas giants.[/i]",,,,,,,,,,,,,,,,
pda_useOa,"The Neptun-type planets are often called 'gas giants' but basically they are better categorized as 'ice giants' as one of their main components is water in a supercritical fluid state. They are also a different category of gas planets because, in contrast to Jupiter and Saturn types, their constituent compounds were solids when they formed. Some of those planets may still have a solid surface like other so called 'rocky planets'. Their atmosphere is a lot different to any of these planets of course.\n\nPrimary gases: water (supercritical fluid state), ammonia, methane\nSolid terrain: possible\nSolid core: likely\n\n[i]Note: Currently it is not possible to land or fly into the atmosphere on any of the gas giants.[/i]",,,,,,,,,,,,,,,,
pda_6iKmW,New Task,,,,,,,,,,,,,,,,
pda_0S48S,New Action,,,,,,,,,,,,,,,,
pda_E0qrO,=,,,,,,,,,,,,,,,,
pda_uqudO,New Task,,,,,,,,,,,,,,,,
pda_CKCuk,New Action,,,,,,,,,,,,,,,,
pda_0e0uK,=,,,,,,,,,,,,,,,,
pda_8eue3,New Task,,,,,,,,,,,,,,,,
pda_0U28O,New Action,,,,,,,,,,,,,,,,
pda_4Cqqq,=,,,,,,,,,,,,,,,,
pda_CmquG,New Task,,,,,,,,,,,,,,,,
pda_GacaC,New Action,,,,,,,,,,,,,,,,
pda_OuWsq,=,,,,,,,,,,,,,,,,
pda_KCeSe,New Task,,,,,,,,,,,,,,,,
pda_QeOGW,New Action,,,,,,,,,,,,,,,,
pda_OeWWW,=,,,,,,,,,,,,,,,,
pda_48CKW,New Task,,,,,,,,,,,,,,,,
pda_qGmCK,New Action,,,,,,,,,,,,,,,,
pda_mu4i0,=,,,,,,,,,,,,,,,,
pda_u3WiW,New Task,,,,,,,,,,,,,,,,
pda_ku8K4,New Action,,,,,,,,,,,,,,,,
pda_r0i04,=,,,,,,,,,,,,,,,,
pda_GSe4O,New Task,,,,,,,,,,,,,,,,
pda_u4Cg0,New Action,,,,,,,,,,,,,,,,
pda_qSqJm,=,,,,,,,,,,,,,,,,
pda_ie4mS,New Task,,,,,,,,,,,,,,,,
pda_auuia,New Action,,,,,,,,,,,,,,,,
pda_Kwe84,=,,,,,,,,,,,,,,,,
pda_SCWeO,New Task,,,,,,,,,,,,,,,,
pda_iiaZi,New Action,,,,,,,,,,,,,,,,
pda_q4WiC,=,,,,,,,,,,,,,,,,
pda_8Ru4e,New Task,,,,,,,,,,,,,,,,
pda_S0OWa,New Action,,,,,,,,,,,,,,,,
pda_Wmmam,=,,,,,,,,,,,,,,,,
pda_G4YKi,New Task,,,,,,,,,,,,,,,,
pda_5mmS4,New Action,,,,,,,,,,,,,,,,
pda_W8K8e,=,,,,,,,,,,,,,,,,
pda_Si80S,New Task,,,,,,,,,,,,,,,,
pda_KWSWe,New Action,,,,,,,,,,,,,,,,
pda_SmmFe,=,,,,,,,,,,,,,,,,
pda_S8G4m,"The LEGACY has infested this asteroid field. Expect combat vessels and drones roaming the area.\n\nRadiation: 5-10\nTemperature: -200 to -100\n\nResource Asteroids (Probability Factor - Count min/max)\n- Aluminium (0.6, 1-3)\n- Platinum (0.5, 1-3)\n- Promethium (0.4, 1-3)\n- Pentaxid (0.3, 1-3)\n- Gold (0.5, 1-3)\n- Ice (0.5, 1-2)\n- Titanium (0.6, 1-1)",,,,,,,,,,,,,,,,
pda_WqeaC,Warp Arrival / Exit Sector (Sun),,,,,,,,,,,,,,,,
pda_iime0,"An empty sector very close to the sun. Depending on which direction you came from, there are 6 possible exit points: front, back, up, down, left, right.\n\nYou will always exit your warp travel in one of them. \n\n[c][ff0000]Important[-][/c]: Make sure to NOT warp away leaving ships and vessels in your arrival sector - you will not be able to warp back from within the solar system to your arrival sector, due to gravitational and subspace effects!",,,,,,,,,,,,,,,,
pda_m8MG1,New Task,,,,,,,,,,,,,,,,
pda_0egqW,New Action,,,,,,,,,,,,,,,,
pda_O408a,=,,,,,,,,,,,,,,,,
pda_4OKWO,The LEGACY (Homeworld),,,,,,,,,,,,,,,,
pda_agm0S,Zirax Empire (Homeworld),,,,,,,,,,,,,,,,
pda_qCSae,Barren (Scorched),,,,,,,,,,,,,,,,
pda_KOi0S,Kriel Empire (Homeworld),,,,,,,,,,,,,,,,
pda_e4GWO,"This barren, rocky planet, keeps nearest to its star... - Which is a bit too close for comfort. Its day side is heated near to the melting point, while the night side radiates into the vacuum of space. This constant temperature stress leaves deep scars in the surface, and fuels the growth of exotic crystals.\n\nDuring youth, this world even had part of its crust boiled away - Placing the heavy mantle deposits in scanner range - ... But you will need all your calm, skill and experience to collect them. - Lest it becomes a greedy miner's grave: Slowly being cooked in your own, stuck vessel!\n\nThis galaxy is huge. - - There are plenty of easier worlds to exploit, or home shores to settle.People still attracted to such murderous places could be of the unstable, dangerous kind:\n\n[i]The foolish, the violent, the crazy, the lawless...[/i]\n\nDucking away, underground or in the shadows- Escaping the glare of the day... while their bases crumble and groan by the stretching of metal.\n\n[u]Possible resources:[/u] \nIron, Ice, Copper, Titan, Promethium, Gold, Pentaxid, Sathium, Erestrum, Zascosium\n\n[u]Possible weather effects:[/u] \n  Meteor Shower\n[u]\nPlanet type data and possible variations:[/u]\nAtmosphere breathable: [c][ffff00]No [-][/c]\n  Atmospheric O2 fraction: n/a\n  Atmospheric density: n/a\n  Day temperature: 500°C\n  Night temperature: 0°C\n  No water\n  Radiation: 3 - 6 Gy/d\n  Gravity: 0.5 - 0.7 g",,,,,,,,,,,,,,,,
pda_8MwuO,New Task,,,,,,,,,,,,,,,,
pda_oCma4,New Action,,,,,,,,,,,,,,,,
pda_EwqG0,=,,,,,,,,,,,,,,,,
pda_KKOiQ,Planetary Sector (Kriel Empire Homeworld),,,,,,,,,,,,,,,,
pda_8bWOC,Planetary Sector (Zirax Empire Homeworld),,,,,,,,,,,,,,,,
pda_Kqu4S,Planetary Sector (Scorched),,,,,,,,,,,,,,,,
pda_GVe4S,Planetary Sector (Lava),,,,,,,,,,,,,,,,
pda_aCmG4,"The orbital sector of Barren (Scorched) planets.\n\nRadiation: 5-10\nTemperature: 100-150 °C\n\nResource Asteroids (Probability Factor - Count min/max)\n- Iron (0.4, 1-2)\n- Copper (0.4, 1-1)\n - Silicon (0.4, 1-2)\n- Magnesium (0.4, 1-1)\n- Cobalt (0.4, 1-1)\n- Neodymium (0.4, 1-1)\n- Promethium (0.4, 1-1)\n- Sathium (0.4, 1-1)\n- Erestrum (0.1, 1-1)\n- Zascosium (0.1, 1-1)\n- Pentaxid (0.3, 1-1)\n- Gold (0.3, 1-1) \n- Titanium (0.5, 1-2)[i][/i]",,,,,,,,,,,,,,,,
pda_KqSqi,"The orbital sector of Lava planets.\n\nRadiation: 5-10\nTemperature: 100-150 °C\n\nResource Asteroids (Probability Factor - Count min/max)\n- Iron (0.4, 1-2)\n- Copper (0.4, 1-1)\n - Silicon (0.4, 1-2)\n- Magnesium (0.4, 1-1)\n- Cobalt (0.4, 1-1)\n- Neodymium (0.4, 1-1)\n- Promethium (0.4, 1-1)\n- Sathium (0.4, 1-1)\n- Erestrum (0.1, 1-1)\n- Zascosium (0.1, 1-1)\n- Pentaxid (0.3, 1-1)\n- Gold (0.3, 1-1) \n- Titanium (0.5, 1-2)[i][/i]",,,,,,,,,,,,,,,,
pda_GwU0i,"Be careful when entering this orbit. The sector is enclosing the sanctum planet - the spiritual center and tenement of the empress - as well as the fortress moons and a gazillion of vessels armed to the teeth.\n\nRadiation: 5-10\nTemperature: -200 to -100\n\nResource Asteroids (Probability Factor - Count min/max)\n- Iron (0.4, 1-2)\n- Copper (0.4, 1-1)\n - Silicon (0.4, 1-2)\n- Magnesium (0.4, 1-1)\n- Cobalt (0.4, 1-1)\n- Neodymium (0.4, 1-1)\n- Promethium (0.4, 1-1)\n- Sathium (0.4, 1-1)\n- Erestrum (0.1, 1-1)\n- Zascosium (0.1, 1-1)\n- Pentaxid (0.3, 1-1)\n- Gold (0.3, 1-1) \n- Titanium (0.5, 1-2)",,,,,,,,,,,,,,,,
pda_WGSem,"You might notice some interesting details when entering that sector which is said to be the Kriel Empires cradle. A nearly burnt out star and dead planets and moons, surrounded by dozens of heavily armed vessels, fortresses ... and stations filled with birth stations. You might not live long enough to ask any questions, though.\n\nRadiation: 5-10\nTemperature: -200 to -100\n\nResource Asteroids (Probability Factor - Count min/max)\n- Iron (0.4, 1-2)\n- Copper (0.4, 1-1)\n - Silicon (0.4, 1-2)\n- Magnesium (0.4, 1-1)\n- Cobalt (0.4, 1-1)\n- Neodymium (0.4, 1-1)\n- Promethium (0.4, 1-1)\n- Sathium (0.4, 1-1)\n- Erestrum (0.1, 1-1)\n- Zascosium (0.1, 1-1)\n- Pentaxid (0.3, 1-1)\n- Gold (0.3, 1-1) \n- Titanium (0.5, 1-2)",,,,,,,,,,,,,,,,
pda_3mCS4,New Task,,,,,,,,,,,,,,,,
pda_iaW6a,New Action,,,,,,,,,,,,,,,,
pda_VDeiG,=,,,,,,,,,,,,,,,,
pda_SJeW0,New Task,,,,,,,,,,,,,,,,
pda_cWSOq,New Action,,,,,,,,,,,,,,,,
pda_qeei2,=,,,,,,,,,,,,,,,,
pda_YqWi4,New Task,,,,,,,,,,,,,,,,
pda_444G0,New Action,,,,,,,,,,,,,,,,
pda_SGWim,=,,,,,,,,,,,,,,,,
pda_aK48a,New Task,,,,,,,,,,,,,,,,
pda_iuW0q,New Action,,,,,,,,,,,,,,,,
pda_e8GWu,=,,,,,,,,,,,,,,,,
pda_50maK,"It might be the birthplace of the Kriel as a race, but this dead planet is more a signal what the Kriel are up to: expand their territory at all cost.",,,,,,,,,,,,,,,,
pda_0q8WY,"This swamp planet has only very few signs of any civilization. It is not clear why, but the Zirax stripped the planet of nearly all buildings, except the palace of the empress and a few monasteries. This is the sanctum planet. The spiritual and secular center of the Empire.",,,,,,,,,,,,,,,,
pda_80AGu,Three words: Never. Land. There.\n\nThis planet has been seized by the remains of the reactivated LEGACY. The entity uses the pentaxid in its crust to transform the surface into something no one knows what it should stand for... or do.,,,,,,,,,,,,,,,,
pda_0oe48,New Task,,,,,,,,,,,,,,,,
pda_KGiO0,New Action,,,,,,,,,,,,,,,,
pda_ASOuu,=,,,,,,,,,,,,,,,,
pda_0GiSS,New Task,,,,,,,,,,,,,,,,
pda_e4qmK,New Action,,,,,,,,,,,,,,,,
pda_eiamS,=,,,,,,,,,,,,,,,,
pda_NSumK,New Task,,,,,,,,,,,,,,,,
