KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_SquaA,"Thanks Commander.\n\nI will now send the data to the station and go into hibernation mode. \n\nIDA has offered me a high level security protected area in her core extension. I am absolutely amazed about her abilities! This will protect me from being discovered by accident. I will go into hibernation mode in addition, but I still can assist you in case you need me. IDA will reactivate me, if needed.",,,,,,,,,,,,,,,,
dialogue_CDuGu,Yeah .. seems she is full of surprises.,,,,,,,,,,,,,,,,
dialogue_SWCaA,Hope this works. Off we go.,,,,,,,,,,,,,,,,
dialogue_emi4C,"The easiest way to reset the station AI is to convince it of a required maintenance. Use the various <color=#00ffff>station consoles</color> and read what the station AI is saying. I have injected several code fragments, so watch out for the following keywords in the messages: <color=#ffff00>Date of Activation</color>, <color=#ffff00>Incompatibility errors</color> and  <color=#ffff00>Polaris references. </color>This might take several tries, so <color=#ffff00>make use of the refresh-button </color>of the station console message board until we have seen the messages.",,,,,,,,,,,,,,,,
dialogue_SeW88,Commander Mercer jr.,,,,,,,,,,,,,,,,
dialogue_qGumG,"Well done, Commander! We have received the data and are analyzing it to plan our next steps. This might take some time. Is Yarod alright?",,,,,,,,,,,,,,,,
dialogue_qE4uW,Have flown him to a Polaris station on his request,,,,,,,,,,,,,,,,
dialogue_Weu8O,"Ah, yes. That's perfectly fine. We could not ask more from him anyways. It was an extreme risk. Thank god it went well..",,,,,,,,,,,,,,,,
dialogue_uSSie,He was glad to help,,,,,,,,,,,,,,,,
dialogue_a0Sm8,That being said - I am afraid I have some bad news we need to speak about. Please meet me in the Command center when you are back in the station.,,,,,,,,,,,,,,,,
dialogue_aCWdu,Does not sound good. I ll be there in a minute.,,,,,,,,,,,,,,,,
dialogue_SmSuu,Yarod,,,,,,,,,,,,,,,,
dialogue_KWO8C,"Commander, IDA and I have tried to evaluate the data we have retrieved in Sigma Fulcrum to find out where the initial VOID artifact came from. We might have found a trace to an excavation site only a few solar systems away .. in Zirax space.",,,,,,,,,,,,,,,,
dialogue_K4mSm,That could make things complicated..,,,,,,,,,,,,,,,,
dialogue_e4W8a,"Yes. By a lot, I am afraid. We would need to find a way to sneak into the area, find the excavation site and closely examine any artifact or fragment we find there. This might allow us to find a better solution to end the thread coming from this Essence of the VOID, the danger it poses to any digital being and the drug derived from it. The galaxy is big and the Salurian and others will try to do the same as in Sigma Fulcrum over and over again. I cannot allow that.",,,,,,,,,,,,,,,,
dialogue_aeaO0,You are not sounding like a typical AI when you say that.,,,,,,,,,,,,,,,,
dialogue_Cg8jG,Hm. IDA mentioned this as well. Possibly the VOID artifact I got in touch with has had a lot more impact on my .. personality. I hope that's nothing you worry about?,,,,,,,,,,,,,,,,
dialogue_GeKQq,No. I am kind of used to this.,,,,,,,,,,,,,,,,
dialogue_KuQKu,Ok .. hm .. IDA just sent me a note about your last reply with something I do not understand ..,,,,,,,,,,,,,,,,
dialogue_4au8S,.. (laughs),,,,,,,,,,,,,,,,
dialogue_ijCCi,Commander Mercer,,,,,,,,,,,,,,,,
dialogue_na84u,"Commander, we might have some serious problems with one of our team's missions.",,,,,,,,,,,,,,,,
dialogue_Om0Oe,Sounds like my everyday business,,,,,,,,,,,,,,,,
dialogue_4M0ie,Why do you think so?,,,,,,,,,,,,,,,,
dialogue_OmqCe,"We got a message from an unknown source. To be precise: we know where the message came from, but not who has sent it. The message contains an audio sample with the clearly identifiable voices of Commander Lamarr and  Captain Zerogen.  It sounds like a sample made in  an interrogation. And the other voices are clearly Zirax. The analysts say, they might be held captive in a Ghyst facility .. which makes it utmost important we try everything to free them. Otherwise I fear the worst... @p9 There is one problem, though. We currently have no agents in that solar system and our data does not indicate any Ghyst activity in that sector as well. So probably it is a trap of some kind. But I am afraid we have no other choice. I think you will want to take on that by yourself?",,,,,,,,,,,,,,,,
dialogue_mOque,I am basically out of the door already ..,,,,,,,,,,,,,,,,
dialogue_K8Yat,"Thought so.  I have updated your galaxy map. The system is only a few dozen lightyears from our current position in a direct line and only a few clicks into the Zirax territory. Look for a solar system with the marker '<color=#ffff00>Mining Operation</color>'. Find the <color=#ffff00>asteroid field</color> and enter it with maximum caution. This is a border world, but there might be some Zirax presence, mainly combat units of the Xenu. So be careful. @p9 There is one thing to note, though. The mysterious sender has amended one word to the file:<color=#ffff00> Staff of Guidance</color>.  Better you take that with you .. whatever that means. Good Luck, Commander. Bring them back - whatever it takes.",,,,,,,,,,,,,,,,
dialogue_eCGUc,I'll bring them back .. alive!,,,,,,,,,,,,,,,,
dialogue_uEOKe,"Probably, yes. But this time you are kind of affected personally.  You remember that mission Commander Lamarr is currently away with? It was a quite delicate mission and not hearing back from her for a longer time usually is nothing to worry about. They are still in the scheduled time frame. @w4\n\nBut I think they got caught by the Zirax.",,,,,,,,,,,,,,,,
dialogue_uKSje,Ambassador Hyzani,,,,,,,,,,,,,,,,
dialogue_eksmq,Welcome Commander {PlayerName}! I am honored by your attendance. I have been following your progress for quite a while.,,,,,,,,,,,,,,,,
dialogue_qCSCG,Ah.. so usually you guys tend to shoot at me without any kind words,,,,,,,,,,,,,,,,
dialogue_K4OmC,"Well, that's why we are meeting here on that fully automated vessel - and not anywhere else. We have a lot of things to talk about. And no worries, no one knows I am here. And that is not only good for you, but also for me. Otherwise I would never have invited you here.",,,,,,,,,,,,,,,,
dialogue_mC4Oq,"I see .. ok, no, I do not understand a word.",,,,,,,,,,,,,,,,
dialogue_4OGu4,"Ok, so where do I start ..",,,,,,,,,,,,,,,,
dialogue_ik8Cm,Maybe with this message you sent...are the captives here? What do you want from me?,,,,,,,,,,,,,,,,
dialogue_iWauq,"No, they are not here. Your analysts might have found out already that they are held captive in a Ghyst facility. My spies have sent me that voice sample and I took the chance to get in touch with GLaD. I have hoped you would come personally - and I was lucky. I would like to help you get back your comrades, but this is a bit difficult for me as well, as this is nothing I can be linked with officially. Things in the Empire are a bit.. complicated at the moment.",,,,,,,,,,,,,,,,
dialogue_aaGUa,So what's the deal?,,,,,,,,,,,,,,,,
dialogue_UWOIq,"Right on the spot. As always. That's why I hoped you would come - and because there was a chance you won't blast this ship to pieces after you notice its insignia. @w4 While we speak my agents are preparing more information about the Ghyst prison. In the meantime, I would like to ask you to help me with a few things in return..",,,,,,,,,,,,,,,,
dialogue_Soe8G,Why should I do that?,,,,,,,,,,,,,,,,
dialogue_SuaaW,"Because you will not only rescue your friends, but possibly also learn a lot about the past of the Zirax, the Talon and the Legacy. Information your friends from GLaD and the UCH fleet will not get hands on in a million years. Or aren't you interested in that?",,,,,,,,,,,,,,,,
dialogue_acqCm,"Great, so we have a deal. First thing I need to say is that whatever you will do for me, this will probably not increase your reputation with the Zirax Empire or their houses. Especially not with the Xenu and the Ghyst. I'll explain that to you later, if you want to know more.",,,,,,,,,,,,,,,,
dialogue_GGuWO,"So you cannot be linked to anything that will happen, correct?",,,,,,,,,,,,,,,,
dialogue_kCuuc,"Correct. At least not yet.  @w4 So, first thing I would like you to do is to bring me some of the <color=#00ffff>Technical Artifacts</color> found down on the temperate planet in this system. There is an <color=#ffff00>excavation site</color> with possibly some Xenu forces around. Eliminate the forces if you need to, but more important, go down in the caverns and bring me the artifacts. Feel free to take what you need for that mission from my ship.",,,,,,,,,,,,,,,,
dialogue_4WCK8,Will be right back.,,,,,,,,,,,,,,,,
dialogue_mGSB4,Ambassador Hyzani,,,,,,,,,,,,,,,,
dialogue_0Ku80,Oh - you are already back. Any problems so far?,,,,,,,,,,,,,,,,
dialogue_eCWu0,Not really. So what did I just bring you?,,,,,,,,,,,,,,,,
dialogue_mSSqG,"Well, that's indeed interesting. What do you know about the TESCH and the VOID?",,,,,,,,,,,,,,,,
dialogue_8aC4m,Just the names - and some rumors.,,,,,,,,,,,,,,,,
dialogue_mSaa4,"Ok, so a little history lesson in a brief summary: the TESCH are a civilization of AIs. They reside in a quite large territory more towards the center of the galaxy. The VOID are being found in the same region - although they do not seem to be.. active? The TESCH, on the other hand, are a living civilization, but they do not aim for any contact with us biological beings and no one has ever tried to get in touch with them for at least a few hundred years.",,,,,,,,,,,,,,,,
dialogue_OKCGi,"Except your people, I assume?",,,,,,,,,,,,,,,,
dialogue_0mae4,"No, not even the Zirax Empire has had any real contact with them. Two or three centuries ago, there was a convoy heading for the center of the galaxy. The commander ran out of resources and they scavenged a field of debris. At least that's what the reports say, but it is more likely they unintentionally destroyed a TESCH collective in the process. As a result, the convoy was nearly fully eradicated and the remains were sent in a giant capsule to the Zirax Empire. @p9 The House of Xenu and the Ghyst insisted on seeking revenge. Her majesty, the empress, was not willing to approve, so the Xenu and Ghyst ministers just used their powers and sent the fleets. None of them ever returned. After the ministers were removed from their positions her majesty and the loyalists forced a bill to not further provoke any military action from or with the TESCH.",,,,,,,,,,,,,,,,
dialogue_m9l84,Sounds like a wise choice,,,,,,,,,,,,,,,,
dialogue_WcM0W,"It was. But the Xenu and the Ghyst did not forget about that defeat. Since then they use every chance they have to increase their standing in the Empire. The conflict with the Kriel .. it is a result of their rage as well. But I digress. Back to the TESCH. @p9 It is said that the TESCH or their ancestors once ruled the whole galaxy. Which I think might be correct as remains of an ancient civilization, which vanished thousands of years ago, are still to be found everywhere. These are often also called the 'Progenitors'.   While I did my research about the LEGACY a few years ago, I also found a lot of evidence that the Progenitor seem to share some similarities with the LEGACY. At least to some extent, and although they might have never met. But I do not have any proof and this is not a very popular topic in the Imperial Academy for obvious reasons.",,,,,,,,,,,,,,,,
dialogue_SOi8K,"So, but what about the Essence of the VOID?",,,,,,,,,,,,,,,,
dialogue_OiWiu,"To be honest - I do not have any idea. It seems to be related to the TESCH to some extent. As I said, the VOID are reportedly found in the territory of the TESCH, but they seem to just be monolithic, black rocks. That's why I wanted you to bring me those artifacts. I will analyze them and in case I get new evidence, I would be honored to solve that riddle with your help as well.",,,,,,,,,,,,,,,,
dialogue_44CKe,Speaking of help - so what about my friends?,,,,,,,,,,,,,,,,
dialogue_4hlOq,"I am currently waiting for confirmation of their location. Should not take long anymore. Until then, in case you are interested to learn more about the Zirax history, the Talon-Zirax Assembly and the War of Silence, I probably have something for you.",,,,,,,,,,,,,,,,
dialogue_KK2um,War of Silence?,,,,,,,,,,,,,,,,
dialogue_00qOw,Oh I see these terms are already familiar to you. Great. Then I would suggest visiting the old Abyssal archive and speak to its keeper.,,,,,,,,,,,,,,,,
dialogue_OgCWK,"I sense this is not just walking in a clean museum, correct?",,,,,,,,,,,,,,,,
dialogue_OoaOO,"I am afraid, no. This particular archive was found only a year ago and is now under control of the Xenu. They did not manage to enter it, but I assume with the things currently escalating, they will just blast it to pieces. That's something I want to avoid at all cost.",,,,,,,,,,,,,,,,
dialogue_uKeuS,That's where I come into play?,,,,,,,,,,,,,,,,
dialogue_Otm08,"I hope so. The archive is hidden in an asteroid <color=#ffff00>in the orbit of the Desert Burnt world in this sector.</color> The asteroid was once part of a planet that got destroyed in the late phase of the War of Silence. I heard you already found its counterpart: the archive of the Talon Academy of Science. You also found the Staff of Guidance. You should bring the staff with you when speaking to the Keeper.  He will probably recognize that insignia of the Talon-Zirax Assembly and will answer all of your questions. @p9 Important for me and all of us is that you find a way to extract the knowledge that is kept there, before the Xenu manage to destroy it. The Keeper will help you with that when you show him the staff and this <color=#ffff00>Seal of the House of the Abyssal</color>.",,,,,,,,,,,,,,,,
